uid,name,six_symbol,isin,lei,street,zip,city,lon,lat,geocode_query,seat_basis,noga_group,consolidation_basis,revenue,revenue_currency,revenue_type,revenue_unit,profit,profit_currency,profit_unit,core_products,products_url,founding_year,founding_year_source,employees,fiscal_year,report_url,note,researched
CHE105838494,Orell Füssli AG,OFN,CH0003420806,5067005U9Z97T4PWVC13,Dietzingerstrasse 3,8003,Zürich,8.522031,47.369534,"Dietzingerstrasse 3, 8003 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE103488578,"OC Oerlikon Corporation AG, Pfäffikon",OERL,CH0000816824,529900I8VLAZR2FJ0M10,Churerstrasse 120,8808,Pfäffikon SZ,8.787112,47.201492,"Churerstrasse 120, 8808 Pfäffikon SZ",hq,,,,,,,,,,,,,,,,,,no
CHE113034902,Orior AG,ORON,CH0111677362,50670020I84ZA17K9522,Zollstrasse 62,8005,Zürich,8.532695,47.38105,"Zollstrasse 62, 8005 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE-108.562.489,Partners Group Holding AG,PGHN,CH0024608827,549300I3IVVWZWDHI788,Unternehmer-Park 3,6340,Baar,8.515667,47.185486,"Unternehmer-Park 3, 6340 Baar",hq,finanz,total_group,2461.2,CHF,operating_income,1000000,1260.7,CHF,1000000,"Partners Group ist ein Private-Markets-Vermögensverwalter, der institutionellen und privaten Anlegern Investmentprogramme und Anlagelösungen in den Anlageklassen Private Equity, Private Infrastructure, Private Real Estate, Private Credit und Royalties anbietet, unter anderem über Evergreen-Fondsstrukturen.",https://www.partnersgroup.com/en/investors/investment-options/,1996,https://www.partnersgroup.com/en/about-us/our-heritage,2043,2025,https://www.partnersgroup.com/~/media/Files/P/Partnersgroup/Universal/shareholders/reports-and-presentations/2026/annual-report-2025.pdf,"Umsatz ist die Zeile 'Revenues from management services, net' (2'461.2 Mio., Note 1.1, S. 51). Die daneben stehende Summenzeile 'Total revenues from management services, net and other operating income' (2'563.1 Mio.) ist KEINE Umsatzzeile: der Bericht grenzt in der Bilanzierungsnotiz auf S. 52 ausdruecklich ab, dass 'Other operating income' (101.9 Mio., Zinsen aus kurzfristigen Darlehen, Ergebnisanteile assoziierter Gesellschaften) 'not revenue from management services' ist. Segment- und Regionenaufteilung fuehren durchgaengig 2'461.2. Zwei unabhaengige Recherchen waren hier zunaechst uneins; die Gegenpruefung hat es am Bericht entschieden.",yes
CHE-101.066.456,Peach Property Group AG,PEAN,CH0118530366,506700A49L5C69NZ5J96,Neptunstrasse 96,8032,Zürich,8.558611,47.364323,"Neptunstrasse 96, 8032 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE-102.440.356,Perrot Duval Holding SA,PEDU,CH0252620700,529900ZII23DTVHP9E90,"c/o John F. Eardley, Rue De-Candolle 16",1205,Genève,6.144743,46.198204,"c/o John F. Eardley, Rue De-Candolle 16, 1205 Genève",hq,,,,,,,,,,,,,,,,,,no
CHE-102.645.326,Phoenix Mecano AG,PMN,CH1261338102,529900SWF06EKVI1JY11,Hofwisenstrasse 6,8260,Stein am Rhein,8.856368,47.652241,"Hofwisenstrasse 6, 8260 Stein am Rhein",hq,,,,,,,,,,,,,,,,,,no
CHE450491665,PLAZZA AG,PLAN,CH0284142913,50670040KK2FWN321957,Sieberstr.,8055,Zürich,8.510715,47.365246,"Sieberstr., 8055 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE159266771,PolyPeptide Group AG,PPGN,CH1110760852,5067007JCKTPOX4G9758,Neuhofstrasse 24,6340,Baar,8.513548,47.188595,"Neuhofstrasse 24, 6340 Baar",hq,,,,,,,,,,,,,,,,,,no
CHE104406927,Private Equity Holding AG,PEHN,CH0006089921,391200H19VBZIPBJ0N98,Bahnhofstrasse 13,8001,Zürich,8.539423,47.368885,"Bahnhofstrasse 13, 8001 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE101126621,PSP Swiss Property AG,PSPN,CH0018294154,50670042Y437P8X44F56,Kolinplatz 2,6300,Zug,8.515422,47.166466,"Kolinplatz 2, 6300 Zug",hq,,,,,,,,,,,,,,,,,,no
CHE499708558,R&S Group Holding AG,RSGN,CH1107979838,549300BKHOM0Y2GJZJ41,Zentrum Staldenbach 3,8808,Pfäffikon SZ,8.777397,47.202343,"Zentrum Staldenbach 3, 8808 Pfäffikon SZ",hq,,,,,,,,,,,,,,,,,,no
CHE-106.325.524,COMPAGNIE FINANCIERE RICHEMONT SA,CFR,CH0210483332,549300YIPGJ6UX2QPS51,CHEMIN DE LA CHÊNAIE 50,1293,BELLEVUE,6.149674,46.257065,"CHEMIN DE LA CHÊNAIE 50, 1293 BELLEVUE",hq,industrie,continuing_operations,21399,EUR,net_sales,1000000,3762,EUR,1000000,"Design, Herstellung und Vertrieb von Luxusgütern – Schmuck (u. a. Cartier, Van Cleef & Arpels, Buccellati), Präzisionsuhren (u. a. IWC Schaffhausen, Jaeger-LeCoultre, Vacheron Constantin, Panerai) sowie Mode- und Lederwaren, Schreibgeräte und Accessoires (u. a. Chloé, Montblanc, Alaïa) über die konzerneigenen Maisons.",https://www.richemont.com/our-maisons/,1988,https://www.richemont.com/about-us/history/,38896,2025,https://www.richemont.com/media/ue1bjrjv/richemont-fy25-annual-report-en.pdf,"Geschäftsjahr endet am 31. März; fiscal_year 2025 = Geschäftsjahr 1. April 2024–31. März 2025 (FY25). YNAP wurde per 23. April 2025 verkauft und im Bericht als 'discontinued operations' geführt; die Zeile 'Revenue' (21'399) im Konzern-Erfolgsrechnung schliesst YNAP bereits aus (nur fortgeführtes Geschäft). Damit revenue und profit denselben Umfang haben, wurde profit als 'Profit attributable to: Owners of the parent company – continuing operations' (3'762) eingetragen, nicht der Totalwert 2'751 (der den YNAP-Abschreibungsverlust von 1'011 aus dem aufgegebenen Geschäft enthält). Employees = 'Average number of employees from continuing operations' laut Fünfjahresübersicht (nicht Stichtags-Headcount, nicht als FTE/Köpfe spezifiziert – der Bericht nennt nur 'average number of employees').",yes
CHE100672789,Rieter Holding AG,RIEN,CH0003671440,529900SNR4JQCSACBN29,Klosterstrasse 32,8406,Winterthur,8.706809,47.485378,"Klosterstrasse 32, 8406 Winterthur",hq,,,,,,,,,,,,,,,,,,no
CHE101602521,Roche Holding AG,RO,CH0012032113,549300U41AUUVOAAOB37,Grenzacherstr. 124,4058,Basel,7.605799,47.558643,"Grenzacherstr. 124, 4058 Basel",hq,industrie,total_group,61516,CHF,net_sales,1000000,12880,CHF,1000000,"Verschreibungspflichtige Arzneimittel vor allem in Onkologie, Neurologie, Immunologie und Ophthalmologie (z. B. Ocrevus, Tecentriq, Hemlibra, Vabysmo) sowie In-vitro-Diagnostik-Systeme und -Tests der Division Roche Diagnostics.",https://www.roche.com/products,1896,https://www.roche.com/about/history,112774,2025,https://assets.roche.com/f/176343/x/fca190f63e/fb25e.pdf,"Umsatz und Gewinn stammen aus dem Finance Report 2025 (Geschäftsjahr = Kalenderjahr 2025). Die Beschäftigtenzahl 112'774 ist eine Kopfzahl (Headcount) zum 31.12.2025 gemäss Roche Annual Report 2025, Sustainability-Report-Teil, Abschnitt 'Metrics' (S. 124): 'In 2025 our global workforce totalled 112,774 employees based on headcounts (HC) (2024: 103,249 based on full-time equivalents, FTE)'. Wegen dieses Methodenwechsels (FTE zu HC, erweiterter Berichtsumfang gemäss ESRS) ist die Zahl nicht direkt mit dem Vorjahr vergleichbar. Quelle: https://assets.roche.com/f/170920/x/fba4184df7/roche-annual-report-2025.pdf",yes
CHE-100.913.036,Romande Energie Holding SA,REHN,CH1263676327,9676008XQ71KDFYUC315,Rue de Lausanne 53,1110,Morges,6.507834,46.517124,"Rue de Lausanne 53, 1110 Morges",hq,,,,,,,,,,,,,,,,,,no
CHE433164136,Sandoz Group AG,SDZ,CH1243598427,5493000JWK6XWFEUD320,Suurstoffi 14,6343,Rotkreuz,8.436499,47.143967,"Suurstoffi 14, 6343 Rotkreuz",hq,industrie,total_group,11086,USD,net_sales,1000000,914,USD,1000000,"Entwicklung, Herstellung und Vertrieb von Generika (Nachahmerpräparaten patentfreier Arzneimittel) und Biosimilars (Nachahmerpräparaten biologischer Arzneimittel).",https://www.sandoz.com/business/,1886,https://sandoz-com.cms.sandoz.com/sites/default/files/Media%20Documents/Sandoz%20Integrated%20Annual%20Report%202025.pdf,23567,2025,https://sandoz-com.cms.sandoz.com/sites/default/files/Media%20Documents/Sandoz%20Integrated%20Annual%20Report%202025.pdf,"Sandoz Group AG wurde am 4. Oktober 2023 von Novartis abgespalten (SIX-Kotierung seither); operativer Hauptsitz ist Rotkreuz ZG, Rechtssitz Basel. Konzern-Reingewinn (Net income) betrug USD 914 Mio., davon den Aktionären der Sandoz Group AG zurechenbar ebenfalls USD 914 Mio. (nicht beherrschende Anteile: USD 0 Mio., siehe Financial Report 2025, konsolidierte Erfolgsrechnung). Beschäftigtenzahl (23'567) ist die im Bericht als 'Headcount' (Kopfzahl) ausgewiesene Grösse zum 31.12.2025 (ESG performance indicators, People & Organization); alternativ weist der Bericht 'Full-Time Equivalent (FTE) positions' von 22'356 aus. Gründungsjahr 1886 bezieht sich auf die Gründung der Chemikalienfirma Kern & Sandoz in Basel, aus der die heutige Sandoz-Marke hervorging (Kapitel 'Group structure and shareholders').",yes
CHE-105.388.338,SANTHERA PHARMACEUTICALS HOLDING AG,SANN,CH1276028821,54930035HAOFTTQH0U85,HOHENRAINSTRASSE 24,4133,PRATTELN,7.694591,47.525532,"HOHENRAINSTRASSE 24, 4133 PRATTELN",hq,,,,,,,,,,,,,,,,,,no
CHE-101.862.654,Schindler Holding AG,SCHN,CH0024638212,5299007DRLI319H7Q933,Seestrasse 55,6052,Hergiswil NW,8.313358,46.988277,"Seestrasse 55, 6052 Hergiswil NW",hq,industrie,total_group,10947,CHF,net_sales,1000000,1015,CHF,1000000,"Entwicklung, Herstellung, Installation, Wartung und Modernisierung von Aufzügen, Fahrtreppen und Fahrsteigen.",https://group.schindler.com/en/company/profile.html,1874,https://group.schindler.com/en/company/history.html,67381,2025,https://group.schindler.com/content/dam/website/group/docs/investors/2025/2025-schindler-fy-financial-statements-en.pdf/_jcr_content/renditions/original./2025-schindler-fy-financial-statements-en.pdf,Konzerngewinn (Net profit) 2025 betrug CHF 1'073 Mio.; davon CHF 1'015 Mio. den Aktionären von Schindler zurechenbar (attributable to Schindler shareholders) und CHF 58 Mio. Minderheitsanteilen (non-controlling interests) — als profit wurde der Aktionärsanteil eingetragen. Die Mitarbeiterzahl (67'381) ist im Bericht nicht explizit als Köpfe oder Vollzeitäquivalente bezeichnet; es wird nur eine einzige Zahl 'Number of employees' ausgewiesen.,yes
1281825,Schlatter Holding AG,STRN,CH0002277314,,Schweizersbildstrasse 51,8200,Schaffhausen,8.641836,47.722744,"Schweizersbildstrasse 51, 8200 Schaffhausen",zefix,,,,,,,,,,,,,,,,,,no
CHE100042878,Schweiter Technologies AG,SWTQ,CH1248667003,894500D6OYCP8P8P7317,Hinterbergstrasse 20,6312,Steinhausen,8.479058,47.185574,"Hinterbergstrasse 20, 6312 Steinhausen",hq,,,,,,,,,,,,,,,,,,no
CHE104836469,Sensirion Holding AG,SENS,CH0406705126,894500ANJ9YNE8YCTT04,Laubisrütistrasse 50,8712,Stäfa,8.747493,47.238083,"Laubisrütistrasse 50, 8712 Stäfa",hq,,,,,,,,,,,,,,,,,,no
CHE-109.373.270,SF URBAN PROPERTIES AG,SFPN,CH0032816131,2138009LVDKNZ3WF7R21,SEEFELDSTRASSE 275,8008,ZURICH,8.563629,47.348656,"SEEFELDSTRASSE 275, 8008 ZURICH",hq,,,,,,,,,,,,,,,,,,no
CHE103670002,SFS Group AG,SFSN,CH0239229302,391200RQ38WAM4BJBO16,Rosenbergsaustrasse 8,9435,Heerbrugg,9.636239,47.415943,"Rosenbergsaustrasse 8, 9435 Heerbrugg",hq,,,,,,,,,,,,,,,,,,no
CHE-105.923.438,SGS SA,SGSN,CH1256740924,2138007JNS19JHNA2336,ZUGERSTRASSE 57,6340,BAAR,8.52074,47.185184,"ZUGERSTRASSE 57, 6340 BAAR",hq,dienstleistung,total_group,6945,CHF,net_sales,1000000,668,CHF,1000000,"Prüfung, Inspektion, Zertifizierung und Verifizierung von Produkten, Rohstoffen, Anlagen und Managementsystemen für Industrie- und Handelsunternehmen.",https://www.sgs.com/en/our-company/about-sgs,1878,https://www.sgs.com/en/our-company/about-sgs/our-history,102804,2025,https://www.sgs.com/-/media/sgscorp/documents/corporate/reports-and-presentations/2020s/2026/sgs-financial-statements-en.cdn.en.pdf,"Die Konzernerfolgsrechnung weist die Zeile schlicht als «Sales» aus (nicht «Net sales»); es gibt keine separate Nettoumsatz-Zeile, daher als net_sales eingetragen. Profit (668) ist der auf die Aktionäre von SGS SA entfallende Anteil; zusätzlich weist der Bericht CHF 49 Mio. Anteile nicht beherrschender Gesellschafter aus (Konzerngewinn total CHF 717 Mio.). employees = 102'804 Vollzeitäquivalente (FTE) zum Jahresende 2025 gemäss Personal-Anhang; der Bericht weist keine separate Kopfzahl (Headcount) aus, nur FTE.",yes
CHE-173.759.908,SIG GROUP AG,SIGN,CH0435377954,5493004Z6P7TSVB1L042,Laufengasse 18,8212,Neuhausen am Rheinfall,8.616912,47.679253,"Laufengasse 18, 8212 Neuhausen am Rheinfall",hq,,,,,,,,,,,,,,,,,,no
CHE106919184,Sika AG,SIKA,CH0418792922,549300R3N69ECGYPU434,Zugerstrasse 50,6340,Baar,8.520823,47.186989,"Zugerstrasse 50, 6340 Baar",hq,industrie,total_group,11201.3,CHF,net_sales,1000000,1044.0,CHF,1000000,"Bauchemische Produkte und Klebstoffe/Dichtstoffe für Bauwesen und Industrie: Abdichtungs-, Kleb-, Dämpfungs-, Verstärkungs- und Beschichtungssysteme, u. a. für Beton, Fassaden, Dächer, Böden sowie für die Automobil- und Transportindustrie.",https://www.sika.com/en/about-us/who-we-are.html,1910,https://www.sika.com/en/about-us/who-we-are/history.html,33707,2025,https://www.sika.com/dam/dms/corporate/media/glo-ar-25-annual-report.pdf,"Konzern-Reingewinn 2025 betrug CHF 1'045.3 Mio., davon CHF 1'044.0 Mio. den Sika-Aktionären zurechenbar und CHF 1.3 Mio. Minderheitsanteilen (S. 218, 'Consolidated income statement'); eingetragen ist der Aktionärsanteil. Die Mitarbeiterzahl (33'707, S. 6 'Facts & Figures 2025') ist im Bericht nicht explizit als Köpfe oder Vollzeitstellen (FTE) bezeichnet; die separat ausgewiesene Sicherheitskennzahl 'Lost Time Accidents per 1,000 FTEs' legt nahe, dass FTE nur dort verwendet wird und die allgemeine Mitarbeiterzahl Köpfe (Headcount) meint, dies ist aber nicht ausdrücklich belegt.",yes
CHE109404396,SKAN Group AG,SKAN,CH0013396012,506700N25H370ZSEFR11,Kreuzstrasse 5,4123,Allschwil,7.549313,47.560253,"Kreuzstrasse 5, 4123 Allschwil",hq,,,,,,,,,,,,,,,,,,no
CHE288041890,SMG Swiss Marketplace Group Holding AG,SMG,CH1484953687,506700N2391DVRZ4MZ72,Thurgauerstrasse 36,8050,Zürich,8.551661,47.413849,"Thurgauerstrasse 36, 8050 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE105944570,Schweizerische Nationalbank,SNBN,CH0001319265,LKAJX4ZOK2R6D9THVO59,Börsenstrasse 15,8001,Zürich,8.540598,47.367855,"Börsenstrasse 15, 8001 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE-384.378.612,SoftwareOne Holding AG,SWON,CH0496451508,529900GBI88JKWXLGI05,Riedenmatt 4,6370,Stans,8.381429,46.96418,"Riedenmatt 4, 6370 Stans",hq,,,,,,,,,,,,,,,,,,no
CHE100818478,Sonova Holding AG,SOON,CH0012549785,5299004A0QNX7FBNHS61,Laubisrütistrasse 28,8712,Stäfa,8.744032,47.23893,"Laubisrütistrasse 28, 8712 Stäfa",hq,industrie,,3605.9,CHF,net_sales,1000000,,,,"Hörgeräte, Cochlea-Implantate und zugehörige Dienstleistungen für Menschen mit Hörverlust, vertrieben u. a. über die Marken Phonak, Unitron und Advanced Bionics.",https://report.sonova.com/2026/downloads/en/08_Sonova_AR_25-26_Finance_en.pdf,1947,https://www.sonova.com/company/,18447,2026,https://report.sonova.com/2026/downloads/en/08_Sonova_AR_25-26_Finance_en.pdf,"Abweichendes Geschäftsjahr: Sonovas Geschäftsjahr 2025/26 lief vom 1. April 2025 bis 31. März 2026; fiscal_year trägt daher das Endjahr 2026 ein. Am 23. März 2026, kurz vor Bilanzstichtag, kündigte Sonova die Veräusserung des Geschäftsbereichs Consumer Hearing an; dieser wird gemäss IFRS 5 in der konsolidierten Erfolgsrechnung 2025/26 als 'discontinued operations' ausgewiesen und ist in der Sales-Zeile (3'605.9 Mio. CHF, Anhang 2.2/2.3) NICHT enthalten - auch die Vorjahreszahl wurde entsprechend restated. Der einzige ausgewiesene aktionärszurechenbare Ergebniswert ('Income after taxes', Equity holders of the parent: CHF 430.6 Mio.) bezieht dagegen den Verlust aus dem aufgegebenen Geschäft (-106.5 Mio. CHF, rund 20% des fortgeführten Vorsteuerergebnisses) mit ein - Gesamtkonzern-Basis. Ein Aktionärsanteil auf Basis nur des fortgeführten Geschäfts wird im Bericht nicht separat ausgewiesen: Anhang 6.3 zeigt für die aufgegebene Sparte nur ein kombiniertes 'Loss after taxes from discontinued operations' (106.5 Mio.) ohne Aufteilung Aktionäre/Minderheitsanteile, sodass sich der fortgeführte Aktionärsanteil nicht sauber rückrechnen lässt. Umsatz und Gewinn hätten damit unterschiedlichen Konsolidierungskreis (Regel 3, Montana-Aerospace-Fall) - profit deshalb leer gelassen statt eine nicht vergleichbare Zahl einzutragen; aus demselben Grund bleibt auch consolidation_basis leer. Mitarbeitende: 18'447 Vollzeitäquivalente (FTE) zum 31.3.2026 laut Anhang 7.1, inkl. der 578 FTE des zur Veräusserung stehenden Consumer-Hearing-Geschäfts (Gesamtkonzern); der Bericht weist an dieser Stelle keine Kopfzahl aus (Regel 6).",yes
CHE105845146,St.Galler Kantonalbank AG,SGKN,CH0011484067,549300GFRG6OK00RG957,St. Leonhard-Strasse 25,9001,St. Gallen,9.372025,47.422852,"St. Leonhard-Strasse 25, 9001 St. Gallen",hq,finanz,total_group,604.676,CHF,operating_income,1000000,226.978,CHF,1000000,"Universalbank mit Fokus auf Kreditgeschäft (v.a. Hypotheken) und Anlagegeschäft in den Kernmärkten Ostschweiz, übrige Deutschschweiz und Deutschland.",https://www.sgkb.ch/de/ueber-uns/unternehmen/portrait,1868,https://www.sgkb.ch/de/ueber-uns/unternehmen/portrait,1219,2025,https://sgkb.ch/.dam/814f346b-7f11-49a0-af0c-b0f05eafeca5/SGKB-Geschaeftsbericht-2025.pdf,"Mitarbeitendenzahl ist der 'durchschnittliche Personalbestand' des SGKB-Konzerns in teilzeitbereinigten Personaleinheiten (FTE, Lehrstellen zu 50 % angerechnet); eine Kopfzahl wird im Bericht nicht ausgewiesen. Kein separater Minderheitsanteil am Konzerngewinn erkennbar.",yes
CHE101581089,Stadler Rail AG,SRAIL,CH0002178181,506700781XDET0A89669,Ernst-Stadler-Strasse 1,9565,Bussnang,9.088122,47.556686,"Ernst-Stadler-Strasse 1, 9565 Bussnang",hq,,,,,,,,,,,,,,,,,,no
CHE100022315,StarragTornos Group AG,STGN,CH0002361068,506700HT4CY9HM064662,Seebleichestrasse 61,9404,Rorschacherberg,9.520497,47.478294,"Seebleichestrasse 61, 9404 Rorschacherberg",hq,,,,,,,,,,,,,,,,,,no
CHE101673828,Straumann Holding AG,STMN,CH1175448666,50670046ML5FVIM60Z37,Peter Merian-Weg 12,4002,Basel,7.596589,47.545433,"Peter Merian-Weg 12, 4002 Basel",hq,industrie,total_group,2605.393,CHF,net_sales,1000000,355.916,CHF,1000000,"Dentalimplantate, Prothetik, Biomaterialien, kieferorthopädische Zahnschienen (Clear Aligner) und digitale Systeme für Zahnärzte und Dentallabore in den Bereichen Implantologie, Kieferorthopädie und digitale Zahnmedizin.",https://www.straumann.com/content/dam/media-center/group/en/documents/annual-report/2025/Straumann_AR25.pdf,1954,https://www.straumann.com/content/dam/media-center/group/en/documents/annual-report/2025/Straumann_AR25.pdf,11821,2025,https://www.straumann.com/content/dam/media-center/group/en/documents/annual-report/2025/Straumann_AR25.pdf,"Die Konzern-Erfolgsrechnung weist unter 'Loss from discontinued operations' für 2025 nur noch CHF 0.79 Mio. aus - Restabwicklungskosten (Entschädigungszahlungen) aus dem bereits im September 2024 verkauften Direct-to-Consumer-Aligner-Geschäft (an Impress Group/Zandivio plc, Anhang 2.3). Da diese Sparte 2025 selbst keine laufenden Umsätze/Ergebnisse mehr beisteuert, betreffen die eingetragene Umsatz- und Gewinnzahl denselben, im Wesentlichen vollständigen Konzernumfang (Regel 3 hier unproblematisch: Differenz < 0.3 Promille des Gewinns); consolidation_basis daher total_group. Mitarbeitende: 11'821 wird im Bericht explizit als Kopfzahl ('Headcount', nicht FTE) ausgewiesen, Stand 31.12.2025 (Regel 6).",yes
CHE-102.210.767,Sulzer AG,SUN,CH0038388911,529900NZ6MAST5IJF669,Neuwiesenstrasse 15,8401,Winterthur,8.718323,47.499737,"Neuwiesenstrasse 15, 8401 Winterthur",hq,,,,,,,,,,,,,,,,,,no
CHE-150.756.750,SUNRISE COMMUNICATIONS AG,SUNN,CH1386220409,213800RS9HRGTWOGCO08,THURGAUERSTRASSE 101B,8152,GLATTPARK (OPFIKON),8.556574,47.422123,"THURGAUERSTRASSE 101B, 8152 GLATTPARK (OPFIKON)",hq,,,,,,,,,,,,,,,,,,no
CHE101374515,The Swatch Group AG,UHR,CH0012255151,529900NTES2LEON1JZ55,"faubourg de l'Hôpital 3, Caisse de pensions Swatch Group",2000,Neuchâtel,6.932957,46.989925,2000 Neuchâtel,hq-ortsgenau,industrie,total_group,6280,CHF,net_sales,1000000,3,CHF,1000000,"Herstellung und Vertrieb von Fertiguhren und Schmuck (u. a. Marken Omega, Longines, Tissot, Swatch, Breguet, Blancpain, Harry Winston) sowie Uhrwerken/-komponenten und Elektroniksystemen (EM Microelectronic-Marin).",https://www.swatchgroup.com/en/brands-companies,1983,https://www.swatchgroup.com/en/swatch-group/swatch-group-history,31796,2025,https://www.swatchgroup.com/sites/default/files/media-files/pr_key_figures_2025_en.pdf,"Konzerngewinn insgesamt CHF 25 Mio., davon den Aktionären der The Swatch Group Ltd zurechenbar nur CHF 3 Mio. (eingetragener Wert), CHF 22 Mio. entfallen auf Minderheitsanteile (""Attributable to non-controlling interests"") – grosser Unterschied zum Vorjahr (193 von 219 Mio. den Aktionären zurechenbar). Beschäftigtenzahl (31'796) ist laut Bericht Personalbestand zum Jahresende; der Bericht unterscheidet nicht explizit zwischen Köpfen und Vollzeitstellen. Gründungsjahr 1983 bezieht sich auf die Fusion von ASUAG und SSIH, aus der die heutige Gruppe hervorging (1985 umbenannt in SMH, 1998 in The Swatch Group Ltd); die Konzern-Historienseite nennt kein explizites ""gegründet in 1983"", der Zeitstrahl beginnt aber mit diesem Jahr.",yes
CHE-109.910.989,Swiss Life Holding AG,SLHN,CH0014852781,5493000KUC3Z24U77V93,General-Guisan-Quai 40,8002,Zurich,8.534783,47.362991,"General-Guisan-Quai 40, 8002 Zurich",hq,finanz,total_group,11829,CHF,operating_income,1000000,1234,CHF,1000000,"Lebensversicherungen und betriebliche Vorsorgelösungen für Privat- und Firmenkunden sowie Vermögensverwaltung und Finanzberatung, hauptsächlich in der Schweiz, Frankreich, Deutschland und Luxemburg.",https://www.swisslife.com/en/home/about-us/who-we-are.html,1857,https://www.swisslife.com/en/home/about-us/our-history.html,10844,2025,https://www.swisslife.com/content/dam/com_rel/dokumente/fy_results/fy_2025_publish_12_march/Swiss_Life_Full-year_results_2025_Extract_from_2025_Annual_Report.pdf,"Als Lebensversicherer weist Swiss Life keinen Nettoumsatz aus; verwendet wird die Zeile «Total income» aus der geografischen Segmentaufstellung (Note 4, Summe aller Länder), nicht die weiter oben stehende Teilsumme aus Versicherungs-, Kommissions- und Policengebührenertrag (10'667). Beschäftigte sind Vollzeitäquivalente (FTE); der Bericht weist keine separate Kopfzahl aus.",yes
CHE-101.080.841,Swiss Prime Site AG,SPSN,CH0008038389,506700XI9H64OPR34158,Poststrasse 4a,6300,Zug,8.516384,47.168282,"Poststrasse 4a, 6300 Zug",hq,,,,,,,,,,,,,,,,,,no
CHE-191.546.434,SWISS RE AG,SREN,CH0126881561,529900PS9YW3YY29F326,MYTHENQUAI 50/60,8002,ZURICH,8.535143,47.359821,"MYTHENQUAI 50/60, 8002 ZURICH",hq,finanz,total_group,43136,USD,operating_income,1000000,4740,USD,1000000,"Rückversicherung und Erstversicherung von Sach-, Haftpflicht-, Lebens- und Krankenrisiken sowie risikobezogene Beratungs-, Kapitalmarkt- und Vermögensverwaltungsdienstleistungen für Versicherer, Unternehmen und den öffentlichen Sektor.",https://www.swissre.com/our-business.html,1863,https://www.swissre.com/about-us/history/established-1863.html,15238,2025,https://www.swissre.com/dam/jcr:a7e9dca5-1911-404d-bc9d-a8875ca7cab9/2025-annual-report.pdf,"Swiss Re bilanziert seit FY2024 nach IFRS 17/9; die konsolidierte Konzern-Erfolgsrechnung weist keine Zeile 'Total revenues' mehr aus. Als Gesamtertrag wurde daher die Zeile 'Insurance revenue' (oberste Ertragszeile der Konzern-Erfolgsrechnung, auch im Fliesstext als 'Insurance revenue for the Group' bezeichnet) übernommen, keine selbst gebildete Summe. employees = Headcount (Köpfe) laut Sustainability-Report-Tabelle 'Employee data'; daneben nennt der Bericht separat 14'893 Permanent Employees und 14'449 FTE (Jahresdurchschnitt) - nicht verwendet.",yes
CHE102753938,Swisscom AG,SCMN,CH0008742519,5493005SL9HHOXS3B739,Alte Tiefenaustrasse 6,3050,Bern,7.457851,46.98098,"Alte Tiefenaustrasse 6, 3050 Bern",hq,ikt,total_group,15048,CHF,net_sales,1000000,1271,CHF,1000000,"Mobilfunk-, Festnetz-, Breitband-Internet- und TV-Dienste sowie IT- und Cloud-Dienstleistungen für Privat- und Geschäftskunden in der Schweiz und (über Fastweb+Vodafone) in Italien.",https://www.swisscom.ch/en/about/company.html,1998,https://www.swisscom.ch/en/about/company/history.html,23266,2025,https://www.swisscom.ch/en/about/investors/key-figures/five-year-summary.html,"Gewinn ist die Zeile 'Net income attributable to equity holders of Swisscom Ltd' (1'271 Mio.), nicht das Konzernergebnis 'Net income' (1'270 Mio.); die Differenz sind Minderheitsanteile von -1 Mio. Gegengerechnet ueber die ausgewiesene Gewinn-je-Aktie von 24.54: 1'271/51.801 trifft sie, 1'270 nicht. Beschäftigte als Vollzeitäquivalente (FTE) ausgewiesen (23'266); auf der Fünf-Jahres-Übersicht der IR-Seite ist keine separate Kopfzahl ausgewiesen. Konzernumsatz 2025 (CHF 15'048 Mio., +36.6% ggü. Vorjahr) enthält erstmals die Vollkonsolidierung von Vodafone Italia; die Übernahme (100%, kein Minderheitsanteil) wurde per 31.12.2024 abgeschlossen, weshalb 2025 das erste volle Konsolidierungsjahr ist und mit 2024 nicht direkt vergleichbar ist. Reingewinn CHF 1'270 Mio. ist der Konzerngewinn (keine Minderheitsanteile wegen 100%-Übernahme von Vodafone Italia); Konsistenz geprüft über EPS: 1'270 M",yes
CHE-101.092.873,SWISSQUOTE GROUP HOLDING SA,SQN,CH1548235246,549300O3WME82RDPEN66,CHEMIN DE LA CRÉTAUX 33,1196,GLAND,6.268011,46.417637,"CHEMIN DE LA CRÉTAUX 33, 1196 GLAND",hq,,,,,,,,,,,,,,,,,,no
CHE-107.957.514,Tecan Group AG,TECN,CH0012100191,529900CSN9R3BLETSL26,Seestrasse 103,8708,Männedorf,8.684876,47.256416,"Seestrasse 103, 8708 Männedorf",hq,,,,,,,,,,,,,,,,,,no
